   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:52
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8707	3012	1404	1108	347	928	226	146	372	7171	82.3590
Rangunia	14838	5286	1117	2304	398	651	137	1063	1200	10956	73.8374
Doublemooring	11712	3352	2349	2204	487	331	319	472	791	9514	81.2329
Fatichhari	12764	3985	901	2913	316	459	44	804	848	9422	73.8170
Sitakunda	11579	3782	1007	1940	663	258	45	496	541	8191	70.7401
Mirsharai	9713	3455	596	1358	439	359	0	996	996	7203	74.1583
Rawzan	3202	1207	277	354	163	36	13	123	136	2173	67.8638
Sandwip	5923	2412	163	1151	219	82	17	89	106	4133	69.7788
Chandlaish	5574	2580	446	261	177	265	30	377	407	4136	74.2017
Banshkhali	9064	4171	626	1588	235	383	36	185	221	7224	79.6999
Satkania	15773	6770	687	2238	507	647	155	898	1053	11902	75.4581
Anwara	6383	2476	492	874	296	239	85	238	323	4700	73.6331
Patiya	1622	631	128	234	38	83	4	81	85	1199	73.9211
Lohagora	9803	4249	512	1123	55	186	21	224	245	6370	64.9801

 
