   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:38
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	6839	1546	317	1824	601	312	246	726	972	5572	81.4739
Jessore Sadar	66037	21352	5549	14347	3134	3083	2500	3095	5595	53060	80.3489
Sarsa	9730	2856	483	1856	438	456	381	677	1058	7147	73.4532
Keshobpur	9664	3482	354	2408	115	329	384	532	916	7604	78.6838
Bagherpara	15787	6340	1363	2782	720	1033	503	904	1407	13645	86.4319
Monirampur	7875	2141	338	2446	37	359	367	871	1238	6559	83.2889
Abhaynagar	4934	1157	653	1186	101	90	96	240	336	3523	71.4025
Chowgachha	2242	728	161	437	109	90	93	267	360	1885	84.0767

 
