   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:32
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8700	3386	1622	1257	254	506	153	135	288	7313	84.0575
Rangunia	12443	3936	578	2551	630	542	118	1358	1476	9713	78.0600
Doublemooring	11700	3257	2326	2000	457	157	300	419	719	8916	76.2051
Fatichhari	12287	3675	475	1855	259	277	32	766	798	7339	59.7298
Sitakunda	16542	6411	699	2702	599	570	46	955	1001	11982	72.4338
Rawzan	12192	3528	972	1375	461	133	4	489	493	6962	57.1030
Sandwip	7198	2585	347	1330	256	52	7	81	88	4658	64.7124
Chandlaish	5436	2632	292	389	101	80	21	361	382	3876	71.3024
Banshkhali	10927	5044	685	1893	91	96	71	166	237	8046	73.6341
Satkania	11993	5110	365	1452	514	199	53	658	711	8351	69.6323
Anwara	8430	3681	348	1036	528	113	80	352	432	6138	72.8114
Patiya	5040	1694	316	785	202	155	9	361	370	3522	69.8810
Lohagora	11132	5061	887	2454	30	70	11	133	144	8646	77.6680

 
