   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:43
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	7921	1810	636	1918	676	360	291	869	1160	6560	82.8178
Jessore Sadar	65417	20327	5214	13876	3301	3938	2569	3157	5726	52382	80.0740
Sarsa	6359	1857	414	1260	169	176	234	390	624	4500	70.7658
Keshobpur	9706	3483	354	2385	118	379	384	536	920	7639	78.7039
Bagherpara	14993	5708	998	2857	727	1143	424	958	1382	12815	85.4732
Monirampur	7945	2117	352	2502	37	369	367	892	1259	6636	83.5242
Abhaynagar	4960	1148	638	1198	124	103	117	266	383	3594	72.4597
Chowgachha	2174	695	276	348	72	57	32	226	258	1706	78.4729

 
