   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:21
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	6868	3673	603	329	130	39	19	597	616	5390	78.4799
Bhuapur	4512	1906	572	423	34	34	44	60	104	3073	68.1073
Ghatail	16378	8203	970	1462	184	161	305	674	979	11959	73.0187
Tangail Sadar	13879	5354	1587	1662	198	268	46	435	481	9550	68.8090
Kalihati	38111	9476	3745	400	550	287	1439	1516	2955	17413	45.6902
Modhupur	28441	20490	3348	3597	383	78	275	11	286	28182	99.0893
Gopalpur	17075	3794	1250	6563	637	185	279	22	301	12730	74.5534
Delduar	7728	2795	523	808	95	107	971	559	1530	5858	75.8023

 
