   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Nagarpur	3185	1454	230	262	59	91	8	207	215	2311	72.5589
Bhuapur	7022	3516	757	323	253	452	96	138	234	5535	78.8237
Ghatail	9444	3904	885	987	386	315	342	422	764	7241	76.6730
Basail	14802	5335	1631	2546	929	361	332	667	999	11801	79.7257
Tangail Sadar	15973	5616	2067	2630	290	1692	326	687	1013	13308	83.3156
Kalihati	0	0	0	0	0	0	0	0	0	0	NULL
Modhupur	29966	13343	1389	4665	508	649	1018	1496	2514	23068	76.9806
Gopalpur	15231	4818	2682	2920	309	435	264	548	812	11976	78.6291
Delduar	9443	4085	791	1067	227	330	70	839	909	7409	78.4602

 
