   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:15
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	11583	4157	2025	1208	245	437	62	207	269	8341	72.0107
Rangunia	16346	5066	505	2388	520	480	45	1175	1220	10179	62.2721
Doublemooring	11355	2380	1595	1325	420	88	251	371	622	6430	56.6270
Fatichhari	27373	7313	1053	3796	576	91	37	1361	1398	14227	51.9746
Sitakunda	15322	6163	766	1964	323	349	26	695	721	10286	67.1322
Rawzan	12161	3998	1065	1500	332	126	6	456	462	7483	61.5328
Sandwip	10179	4027	1086	979	212	150	0	234	234	6688	65.7039
Chandlaish	5661	1377	253	973	261	103	16	348	364	3331	58.8412
Banshkhali	11769	4034	23	1039	125	50	33	252	285	5556	47.2088
Satkania	6538	2400	425	799	166	139	12	149	161	4090	62.5574
Anwara	14636	6534	727	1380	561	284	29	346	375	9861	67.3750
Patiya	14941	6613	787	1734	349	390	22	750	772	10645	71.2469
Lohagora	11086	4972	786	38	2002	17	0	60	60	7875	71.0355

 
