   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:29
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8670	3334	1567	1178	239	462	140	133	273	7053	81.3495
Rangunia	18467	6540	972	3405	653	641	123	1388	1511	13722	74.3055
Doublemooring	11695	3127	2188	1889	454	131	290	406	696	8485	72.5524
Fatichhari	24624	9098	2057	4856	572	284	44	1339	1383	18250	74.1147
Sitakunda	15021	6263	957	2319	529	489	46	757	803	11360	75.6275
Rawzan	12192	3931	1341	1745	448	133	4	485	489	8087	66.3304
Sandwip	11446	4484	696	1808	307	57	7	100	107	7459	65.1669
Chandlaish	5404	2572	323	428	112	87	19	356	375	3897	72.1132
Banshkhali	11989	5741	746	2111	173	91	76	299	375	9237	77.0456
Satkania	14028	5363	440	1474	433	238	77	552	629	8577	61.1420
Anwara	15858	7269	918	2120	911	305	144	613	757	12280	77.4373
Patiya	12302	4751	876	1886	354	454	18	677	695	9016	73.2889
Lohagora	11132	5087	819	2454	27	65	8	118	126	8578	77.0571

 
