   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:14
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	11562	4140	2015	1196	243	435	61	207	268	8297	71.7609
Rangunia	16317	5033	553	2361	514	477	45	1173	1218	10156	62.2418
Doublemooring	11355	2370	1585	1310	418	87	250	370	620	6390	56.2748
Fatichhari	27342	7301	1037	3790	574	91	37	1360	1397	14190	51.8982
Sitakunda	15013	6142	761	1948	319	343	26	691	717	10230	68.1409
Rawzan	12159	3980	1047	1476	331	126	6	453	459	7419	61.0165
Sandwip	10179	4006	1066	821	212	105	2	223	225	6435	63.2184
Chandlaish	5661	1367	238	939	261	103	16	348	364	3272	57.7990
Banshkhali	11799	4014	333	1041	125	50	33	253	286	5849	49.5720
Satkania	6638	2386	433	778	166	139	12	147	159	4061	61.1781
Anwara	14622	6470	705	1318	555	283	29	344	373	9704	66.3658
Patiya	14913	6555	763	1649	345	383	19	663	682	10377	69.5836
Lohagora	11086	4985	793	1982	39	16	0	59	59	7874	71.0265

 
