   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:41
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	6856	1497	286	1831	629	338	247	757	1004	5585	81.4615
Jessore Sadar	65405	20662	5239	14033	3243	3637	2546	3134	5680	52494	80.2599
Sarsa	7136	2289	466	1626	152	173	234	440	674	5380	75.3924
Keshobpur	9689	3486	348	2396	117	361	384	536	920	7628	78.7285
Bagherpara	15533	6386	1223	2739	762	1176	513	983	1496	13782	88.7272
Monirampur	7912	2134	350	2479	37	363	367	878	1245	6608	83.5187
Abhaynagar	4947	1170	673	1206	115	102	111	255	366	3632	73.4182
Chowgachha	2142	679	262	348	72	47	29	223	252	1660	77.4977

 
