   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:28
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8640	3313	1544	1148	229	438	135	133	268	6940	80.3241
Rangunia	18419	6496	939	3373	656	637	120	1391	1511	13612	73.9019
Doublemooring	11680	3042	2126	1832	450	121	286	399	685	8256	70.6849
Fatichhari	24634	9023	1959	4777	566	272	43	1334	1377	17974	72.9642
Sitakunda	15007	6232	941	2288	517	476	46	754	800	11254	74.9917
Rawzan	12192	3942	1330	1743	445	129	4	481	485	8074	66.2238
Sandwip	11428	4465	686	1731	303	57	7	99	106	7348	64.2982
Chandlaish	5391	2533	331	443	125	97	18	352	370	3899	72.3242
Banshkhali	11981	5831	727	2089	171	85	72	298	370	9273	77.3975
Satkania	14005	5451	490	1559	432	235	75	550	625	8792	62.7776
Anwara	15858	7206	939	2145	909	301	144	607	751	12251	77.2544
Patiya	12330	4747	862	1866	349	436	18	674	692	8952	72.6034
Lohagora	11132	5117	801	2432	27	52	8	111	119	8548	76.7876

 
