   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:50
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8707	3021	1402	1098	345	915	226	146	372	7153	82.1523
Rangunia	14720	5248	1069	2570	387	591	137	1062	1199	11064	75.1630
Doublemooring	11722	3352	2351	2196	487	322	319	472	791	9499	81.0357
Fatichhari	12764	3979	907	2898	313	459	44	804	848	9404	73.6760
Sitakunda	11319	3734	1026	1938	606	273	45	493	538	8115	71.6936
Mirsharai	9623	3393	607	1325	438	344	0	993	993	7100	73.7816
Rawzan	3171	1302	258	434	152	25	8	122	130	2301	72.5639
Sandwip	5594	2311	173	1111	173	78	16	88	104	3950	70.6114
Chandlaish	5562	2587	397	278	167	250	29	377	406	4085	73.4448
Banshkhali	10150	4309	625	1659	240	401	115	229	344	7578	74.6601
Satkania	14724	6443	580	2142	479	516	113	821	934	11094	75.3464
Anwara	6383	2451	478	852	293	233	85	238	323	4630	72.5364
Patiya	1614	635	133	237	38	78	4	81	85	1206	74.7212
Lohagora	9774	4171	475	1019	52	170	21	220	241	6128	62.6970

 
