   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:47
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8709	3020	1385	1111	337	885	225	145	370	7108	81.6167
Rangunia	16325	5937	1084	2897	431	676	155	1173	1328	12353	75.6692
Doublemooring	11734	3335	2349	2198	486	308	319	472	791	9467	80.6801
Fatichhari	12724	3956	902	2889	305	417	43	804	847	9316	73.2160
Sitakunda	10948	3687	973	2031	589	272	45	493	538	8090	73.8948
Rawzan	3138	1344	306	424	146	19	8	121	129	2368	75.4621
Sandwip	5564	2197	173	1101	221	64	15	66	81	3837	68.9612
Chandlaish	5535	2622	397	316	156	192	29	377	406	4089	73.8753
Banshkhali	10609	4120	679	1542	237	341	60	225	285	7204	67.9046
Satkania	14708	6444	576	2142	489	472	112	819	931	11054	75.1564
Anwara	6380	2460	479	830	287	216	85	238	323	4595	72.0219
Patiya	1604	591	106	206	38	69	4	80	84	1094	68.2045
Lohagora	11327	5187	987	2852	63	224	22	162	184	9497	83.8439

 
