   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:35
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8700	3416	1659	1299	272	536	172	136	308	7490	86.0920
Rangunia	9635	2991	480	1805	316	511	113	914	1027	7130	74.0010
Doublemooring	11730	3370	2393	2003	459	166	307	438	745	9136	77.8858
Fatichhari	12385	3172	513	2149	268	305	32	781	813	7220	58.2963
Sitakunda	7499	2858	251	1104	332	286	2	474	476	5307	70.7694
Rawzan	8616	3451	532	820	382	124	17	574	591	5900	68.4773
Sandwip	9700	3596	305	1661	306	85	27	129	156	6109	62.9794
Chandlaish	5452	2603	288	347	126	101	26	364	390	3855	70.7080
Banshkhali	11697	4825	652	1955	98	104	76	174	250	7884	67.4019
Satkania	10943	4477	246	334	496	249	53	593	646	6448	58.9235
Anwara	7586	3200	348	945	496	120	75	314	389	5498	72.4756
Patiya	1547	597	104	207	35	51	3	78	81	1075	69.4893
Lohagora	11132	5127	946	2507	40	102	14	141	155	8877	79.7431

 
