   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:56
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhuapur	7120	3411	681	486	356	547	98	138	236	5717	80.2949
Ghatail	14499	5976	1365	1690	610	614	532	745	1277	11532	79.5365
Basail	14804	5169	1647	2510	1256	393	331	667	998	11973	80.8768
Tangail Sadar	15275	5246	2005	2396	266	1836	304	676	980	12729	83.3322
Kalihati	30809	13415	2976	3945	886	1209	521	2293	2814	25245	81.9403
Modhupur	47759	22098	2470	7150	895	1391	1699	2503	4202	38206	79.9975
Gopalpur	15251	4780	2587	2905	384	523	266	560	826	12005	78.7161
Delduar	9508	4231	785	1045	245	394	70	842	912	7612	80.0589

 
