   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:52
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8707	3012	1405	1109	347	931	226	146	372	7176	82.4164
Rangunia	14851	5287	1124	2308	398	653	137	1063	1200	10970	73.8671
Doublemooring	11712	3358	2351	2206	487	332	319	472	791	9525	81.3268
Fatichhari	12764	3985	901	2913	316	459	44	804	848	9422	73.8170
Sitakunda	11632	3793	1019	1945	680	258	45	496	541	8236	70.8047
Mirsharai	9727	3466	578	1358	439	359	0	996	996	7196	73.9796
Rawzan	3207	1208	275	358	165	36	13	123	136	2178	67.9139
Sandwip	5928	2412	163	1153	219	82	17	89	106	4135	69.7537
Chandlaish	5580	2587	461	261	179	269	30	377	407	4164	74.6237
Banshkhali	9064	4172	632	1600	238	396	36	185	221	7259	80.0861
Satkania	15777	6768	689	2235	505	652	155	898	1053	11902	75.4389
Anwara	6383	2480	495	878	296	239	85	238	323	4711	73.8054
Patiya	1624	626	128	231	38	83	4	81	85	1191	73.3374
Lohagora	9839	4271	517	1169	56	188	21	225	246	6447	65.5250

 
