   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:20
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8594	3065	1352	1016	196	371	124	131	255	6255	72.7833
Rangunia	16688	5860	698	2930	565	461	61	1258	1319	11833	70.9072
Doublemooring	11580	2565	1790	1500	438	103	264	385	649	7045	60.8377
Fatichhari	24676	7566	1125	3664	593	161	38	1279	1317	14426	58.4617
Sitakunda	14710	6245	1000	2127	414	354	39	713	752	10892	74.0449
Rawzan	12196	4019	1221	1681	387	125	4	470	474	7907	64.8327
Sandwip	10161	4276	1423	1712	174	150	0	235	235	7970	78.4372
Chandlaish	5240	1561	174	795	256	104	16	349	365	3255	62.1183
Banshkhali	11770	4734	394	1587	135	52	33	271	304	7206	61.2234
Satkania	6633	2512	269	1051	186	150	17	165	182	4350	65.5812
Anwara	12267	5370	878	1838	538	219	43	353	396	9239	75.3159
Patiya	13907	5150	670	1715	290	298	10	717	727	8850	63.6370
Lohagora	11086	5169	867	2384	47	19	1	85	86	8572	77.3227

 
