   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:38
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	6836	1563	320	1825	593	310	246	721	967	5578	81.5974
Jessore Sadar	66065	21396	5570	14352	3119	2994	2491	3091	5582	53013	80.2437
Sarsa	9728	2864	489	1868	436	451	381	677	1058	7166	73.6637
Keshobpur	9660	3489	355	2407	115	325	384	532	916	7607	78.7474
Bagherpara	15776	6357	1379	2793	717	1012	503	903	1406	13664	86.6126
Monirampur	7868	2144	339	2437	33	357	367	871	1238	6548	83.2232
Abhaynagar	4931	1159	653	1187	99	85	95	238	333	3516	71.3040
Chowgachha	2242	728	151	437	109	88	93	267	360	1873	83.5415

 
