   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:16
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	11649	4132	2036	1258	252	451	96	218	314	8443	72.4783
Rangunia	16436	5276	529	2551	528	512	47	1196	1243	10639	64.7299
Doublemooring	11550	2440	1660	1390	433	105	260	378	638	6666	57.7143
Fatichhari	27467	7525	1119	3929	587	145	39	1374	1413	14718	53.5843
Sitakunda	15324	6536	907	2061	366	369	31	716	747	10986	71.6915
Rawzan	12180	4232	1177	1637	350	126	4	463	467	7989	65.5911
Sandwip	10179	3957	1119	1028	213	150	0	234	234	6701	65.8316
Chandlaish	5655	1824	263	1051	262	103	16	348	364	3867	68.3820
Banshkhali	11769	3925	417	469	128	50	33	256	289	5278	44.8466
Satkania	6633	2449	506	842	168	146	12	154	166	4277	64.4806
Anwara	14674	6740	791	1591	572	299	29	355	384	10377	70.7169
Patiya	14243	6548	829	1711	373	422	29	660	689	10572	74.2259
Lohagora	11086	5006	785	2078	44	17	0	61	61	7991	72.0819

 
