   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8700	3362	1598	1225	250	486	147	135	282	7203	82.7931
Rangunia	15771	5418	813	3202	669	638	112	1390	1502	12242	77.6235
Doublemooring	11700	3190	2263	1952	456	144	293	415	708	8713	74.4701
Fatichhari	12257	4166	838	2456	259	254	32	763	795	8768	71.5346
Sitakunda	7305	2821	242	1046	323	280	2	474	476	5188	71.0198
Rawzan	12192	3897	1303	1697	462	133	4	489	493	7985	65.4938
Sandwip	7193	2576	354	1339	252	52	7	81	88	4661	64.7991
Chandlaish	5418	2591	328	431	104	80	20	358	378	3912	72.2038
Banshkhali	10903	5106	646	1880	90	84	69	164	233	8039	73.7320
Satkania	12173	5285	391	1466	529	195	51	657	708	8574	70.4346
Anwara	15964	7495	919	2123	920	329	144	419	563	12349	77.3553
Patiya	5022	1663	310	789	194	146	7	361	368	3470	69.0960
Lohagora	11132	5141	872	2457	30	69	8	128	136	8705	78.1980

 
