   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:58
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8707	3085	1435	1177	350	957	226	146	372	7376	84.7134
Rangunia	15033	5390	1198	2397	423	720	137	1068	1205	11333	75.3875
Doublemooring	11712	3387	2374	2236	487	337	319	472	791	9612	82.0697
Fatichhari	12764	3985	901	2913	316	459	44	804	848	9422	73.8170
Sitakunda	12434	3964	1206	2174	658	259	46	499	545	8806	70.8219
Mirsharai	2639	872	137	395	137	79	0	265	265	1885	71.4286
Rawzan	3135	1261	285	388	171	69	7	128	135	2309	73.6523
Sandwip	3806	1497	105	763	155	66	15	73	88	2674	70.2575
Chandlaish	5630	2397	546	276	229	298	33	381	414	4160	73.8899
Banshkhali	11260	5029	848	2058	342	581	78	241	319	9177	81.5009
Satkania	10336	4485	333	1523	341	467	62	646	708	7857	76.0159
Anwara	6383	2531	508	919	306	250	85	238	323	4837	75.7794
Patiya	1638	624	128	226	44	93	4	83	87	1202	73.3822
Lohagora	9272	4083	510	1171	68	227	23	224	247	6306	68.0112

 
