   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:34
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8700	3411	1654	1291	267	533	170	136	306	7462	85.7701
Rangunia	11309	3535	500	2233	528	536	125	1348	1473	8805	77.8583
Doublemooring	11700	3328	2378	2032	458	168	303	432	735	9099	77.7692
Fatichhari	12364	3092	439	1833	267	302	32	780	812	6745	54.5535
Sitakunda	16687	6421	1015	2688	620	600	46	957	1003	12347	73.9917
Rawzan	8608	3414	491	763	369	124	17	574	591	5752	66.8216
Sandwip	7211	2621	361	1304	260	52	7	81	88	4686	64.9841
Chandlaish	5443	2593	281	399	122	98	26	364	390	3883	71.3393
Banshkhali	11697	4928	695	1940	98	103	76	170	246	8010	68.4791
Satkania	3137	1299	491	293	110	102	60	165	225	2520	80.3315
Anwara	7586	3151	343	935	491	118	74	314	388	5426	71.5265
Patiya	5136	1732	325	807	212	179	10	364	374	3629	70.6581
Lohagora	11132	5110	930	2490	40	96	11	137	148	8814	79.1771

 
