   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:32
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8700	3394	1630	1264	255	515	156	135	291	7349	84.4713
Rangunia	12443	3936	578	2551	630	542	118	1358	1476	9713	78.0600
Doublemooring	11700	3271	2337	2005	458	160	301	426	727	8958	76.5641
Fatichhari	12298	3453	439	1711	265	294	32	773	805	6967	56.6515
Sitakunda	7467	2833	244	1072	333	285	2	474	476	5243	70.2156
Rawzan	12185	3435	884	1275	463	133	4	489	493	6683	54.8461
Chandlaish	5436	2625	294	396	111	99	22	362	384	3909	71.9095
Banshkhali	11695	4917	664	1886	93	95	73	168	241	7896	67.5160
Satkania	11970	5073	352	1433	527	251	54	659	713	8349	69.7494
Anwara	7034	2973	316	887	469	101	69	293	362	5108	72.6187
Patiya	5029	1702	325	788	205	162	9	363	372	3554	70.6701
Lohagora	11132	5072	891	2462	36	74	11	134	145	8680	77.9734

 
