   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:13
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	10849	3895	1881	1103	221	421	61	169	230	7751	71.4444
Rangunia	16191	4850	557	2236	502	448	45	1151	1196	9789	60.4595
Doublemooring	11275	2325	1568	1240	417	85	247	367	614	6249	55.4235
Fatichhari	27194	7224	1072	3708	569	82	34	1354	1388	14043	51.6401
Sitakunda	15324	6216	796	1959	316	348	21	692	713	10348	67.5281
Rawzan	12166	3979	1041	1452	315	124	5	441	446	7357	60.4718
Sandwip	10171	3953	1095	799	213	105	0	224	224	6389	62.8158
Chandlaish	5661	1287	216	853	263	101	16	346	362	3082	54.4427
Banshkhali	11798	4068	327	1150	125	50	33	237	270	5990	50.7713
Satkania	6638	2324	493	699	166	139	12	144	156	3977	59.9126
Anwara	14590	6299	762	1254	551	293	28	336	364	9523	65.2707
Patiya	14888	6024	667	1571	330	391	20	645	665	9648	64.8039
Lohagora	11086	4962	825	37	1877	16	0	47	47	7764	70.0343

 
