   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:26
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8625	3247	1490	1094	217	407	131	133	264	6719	77.9014
Rangunia	18302	6410	894	3274	659	636	99	1387	1486	13359	72.9920
Doublemooring	11670	2927	2008	1750	448	112	278	394	672	7917	67.8406
Fatichhari	24865	8742	1742	4445	574	200	43	1309	1352	17055	68.5904
Sitakunda	14878	6290	1005	2274	484	378	41	736	777	11208	75.3327
Rawzan	12192	3971	1345	1733	431	126	4	477	481	8087	66.3304
Sandwip	11424	4311	610	1574	290	50	7	98	105	6940	60.7493
Chandlaish	5404	2595	322	423	109	82	19	356	375	3906	72.2798
Banshkhali	11952	5726	672	1758	167	80	65	343	408	8811	73.7199
Satkania	12997	5219	602	1645	401	228	44	516	560	8655	66.5923
Anwara	15777	6887	968	2173	918	296	141	583	724	11966	75.8446
Patiya	12209	4725	860	1816	354	401	17	662	679	8835	72.3646
Lohagora	11090	5064	783	2405	28	46	5	94	99	8425	75.9693

 
