   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8700	3368	1605	1237	253	490	147	135	282	7235	83.1609
Rangunia	15476	5195	693	3046	669	638	123	1390	1513	11754	75.9499
Doublemooring	11700	3210	2281	1970	456	147	293	416	709	8773	74.9829
Fatichhari	12267	4048	727	2347	259	269	32	764	796	8446	68.8514
Sitakunda	15131	6239	939	2425	543	505	46	768	814	11465	75.7716
Rawzan	12192	3732	1141	1577	860	133	4	489	493	7936	65.0919
Chandlaish	5433	2639	323	440	104	80	20	359	379	3965	72.9799
Banshkhali	10925	5030	671	1901	90	84	69	166	235	8011	73.3272
Satkania	12094	5196	383	1456	522	195	51	657	708	8460	69.9520
Anwara	15964	7519	936	2121	921	334	144	421	565	12396	77.6497
Patiya	5022	1674	313	780	197	150	7	361	368	3482	69.3349
Lohagora	11132	5083	890	2466	30	69	8	130	138	8676	77.9375

 
