   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:58
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhuapur	7152	3387	663	500	380	553	98	138	236	5719	79.9636
Ghatail	14551	6076	1307	1708	650	696	532	746	1278	11715	80.5099
Basail	14804	5505	1308	2496	1285	423	333	667	1000	12017	81.1740
Tangail Sadar	15440	5242	1989	2419	267	1915	305	677	982	12814	82.9922
Kalihati	29519	12729	2801	3458	723	1197	524	2270	2794	23702	80.2940
Modhupur	46451	21527	2446	7065	950	1343	1669	2360	4029	37360	80.4288
Gopalpur	15251	4775	2539	2912	407	559	266	563	829	12021	78.8211
Delduar	9507	4310	817	1089	245	410	70	842	912	7783	81.8660

 
