   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:21
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8594	3066	1355	1025	203	371	126	133	259	6279	73.0626
Rangunia	17564	5700	619	2898	600	507	92	1373	1465	11789	67.1202
Doublemooring	11600	2590	1810	1530	442	97	273	388	661	7130	61.4655
Fatichhari	24716	8095	1300	3916	602	158	38	1314	1352	15423	62.4009
Sitakunda	14710	6203	961	2112	419	355	39	717	756	10806	73.4602
Rawzan	12195	3999	1215	1690	393	127	4	471	475	7899	64.7724
Sandwip	10179	4050	1591	1729	175	149	1	237	238	7932	77.9251
Chandlaish	5259	1884	335	788	257	107	16	350	366	3737	71.0591
Banshkhali	10265	5060	428	1524	136	52	33	273	306	7506	73.1223
Satkania	6711	2545	250	1101	187	150	25	170	195	4428	65.9812
Anwara	12267	5397	939	1700	546	215	63	358	421	9218	75.1447
Patiya	13929	5375	786	1672	307	307	11	755	766	9213	66.1426
Lohagora	11086	5173	867	2426	50	20	1	86	87	8623	77.7828

 
