   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 15:00
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Nagarpur	8651	4120	539	732	179	397	46	542	588	6555	75.7716
Bhuapur	7199	3351	660	534	394	568	98	138	236	5743	79.7750
Ghatail	14621	5925	1137	1569	677	710	534	747	1281	11299	77.2793
Basail	14806	5518	1312	2495	1307	432	335	667	1002	12066	81.4940
Tangail Sadar	15520	5243	1989	2430	270	1946	306	677	983	12861	82.8673
Kalihati	29527	12712	2776	3446	748	1246	524	2270	2794	23722	80.3400
Modhupur	46451	21597	2503	7138	1008	1364	1671	2360	4031	37641	81.0338
Gopalpur	15251	4786	2510	2905	429	565	266	565	831	12026	78.8538
Delduar	9507	4461	883	1163	245	412	70	842	912	8076	84.9479

 
