   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:58
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8707	3076	1427	1189	350	959	226	146	372	7373	84.6790
Rangunia	15043	5399	1197	2408	426	722	137	1068	1205	11357	75.4969
Doublemooring	11712	3392	2376	2240	487	337	319	472	791	9623	82.1636
Fatichhari	12764	3985	901	2913	316	459	44	804	848	9422	73.8170
Sitakunda	12497	3992	1211	2201	653	266	46	499	545	8868	70.9610
Mirsharai	2641	876	139	397	137	79	0	265	265	1893	71.6774
Rawzan	3135	886	290	538	195	72	7	127	134	2115	67.4641
Sandwip	3810	1499	102	763	155	66	15	73	88	2673	70.1575
Chandlaish	5633	2381	531	277	234	301	33	381	414	4138	73.4600
Banshkhali	11260	5010	835	2054	342	588	78	241	319	9148	81.2433
Satkania	10338	4491	340	1535	344	470	62	647	709	7889	76.3107
Anwara	6383	2531	508	920	306	250	85	238	323	4838	75.7951
Patiya	1638	624	126	226	44	93	4	83	87	1200	73.2601

 
