   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:44
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	7935	1782	620	1918	684	363	293	880	1173	6540	82.4197
Jessore Sadar	66925	20989	5484	14230	3352	4153	2588	3175	5763	53971	80.6440
Sarsa	6371	1868	432	1260	167	193	234	390	624	4544	71.3232
Keshobpur	9719	3483	358	2367	118	398	384	537	921	7645	78.6604
Bagherpara	15022	5571	910	2737	734	1200	426	962	1388	12540	83.4776
Monirampur	7986	2120	349	2517	37	379	368	896	1264	6666	83.4711
Abhaynagar	4968	1153	631	1238	130	110	121	274	395	3657	73.6111
Chowgachha	2181	691	286	351	74	63	34	227	261	1726	79.1380

 
