   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:42
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	7911	1824	641	1918	669	355	289	859	1148	6555	82.8593
Jessore Sadar	65262	20473	5158	14017	3260	3741	2549	3143	5692	52341	80.2013
Sarsa	7148	2230	477	1633	155	176	234	457	691	5362	75.0140
Keshobpur	9698	3492	352	2395	117	362	384	536	920	7638	78.7585
Bagherpara	14240	5645	1017	2578	686	1100	379	830	1209	12235	85.9199
Monirampur	7926	2127	350	2491	37	365	367	884	1251	6621	83.5352
Abhaynagar	4948	1148	650	1208	118	99	114	261	375	3598	72.7162
Chowgachha	2161	688	268	349	73	50	29	224	253	1681	77.7881

 
