   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:18
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	11705	4165	2070	1271	258	435	136	222	358	8557	73.1055
Rangunia	16595	5596	595	2758	565	520	57	1242	1299	11333	68.2917
Doublemooring	11578	2490	1715	1440	437	110	264	380	644	6836	59.0430
Fatichhari	27571	7622	1137	4005	589	167	39	1391	1430	14950	54.2236
Sitakunda	14710	6638	1076	2247	414	361	34	726	760	11496	78.1509
Rawzan	12191	4066	1202	1643	374	125	4	469	473	7883	64.6625
Sandwip	10179	4307	1483	1309	219	150	0	235	235	7703	75.6754
Chandlaish	5155	1626	175	849	254	104	15	346	361	3369	65.3540
Banshkhali	11769	4529	368	1761	133	52	33	271	304	7147	60.7273
Satkania	6633	2503	334	947	172	150	13	162	175	4281	64.5409
Anwara	14357	6487	937	1912	589	273	32	372	404	10602	73.8455
Patiya	14384	6152	770	1613	368	343	18	670	688	9934	69.0628
Lohagora	11086	5144	864	2296	44	19	0	75	75	8442	76.1501

 
