   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:15
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	11600	4130	2041	1240	252	448	65	211	276	8387	72.3017
Rangunia	16375	5109	493	2404	519	474	45	1178	1223	10222	62.4244
Doublemooring	11385	2390	1610	1340	423	90	252	371	623	6476	56.8819
Fatichhari	27392	7347	1054	3783	580	130	38	1366	1404	14298	52.1977
Sitakunda	15328	6191	776	1988	330	359	27	696	723	10367	67.6344
Rawzan	12167	3992	1088	1513	334	126	4	456	460	7513	61.7490
Sandwip	10179	3932	1081	981	212	150	0	234	234	6590	64.7411
Chandlaish	5661	1389	256	977	260	103	16	348	364	3349	59.1592
Banshkhali	11769	4040	7	1150	125	50	33	254	287	5659	48.0839
Satkania	6538	2397	420	814	166	139	12	151	163	4099	62.6950
Anwara	14643	6562	758	1415	557	276	29	348	377	9945	67.9164
Patiya	14947	6306	855	1681	347	386	20	652	672	10247	68.5556
Lohagora	11086	4956	766	40	2009	17	0	60	60	7848	70.7920

 
