   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:36
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8700	3339	1606	1257	285	573	179	136	315	7375	84.7701
Rangunia	8914	2842	465	1709	332	515	113	915	1028	6891	77.3054
Doublemooring	11730	3363	2385	1990	463	187	309	447	756	9144	77.9540
Fatichhari	12422	3306	590	2345	271	332	32	789	821	7665	61.7050
Sitakunda	7519	2872	260	1121	348	289	2	474	476	5366	71.3659
Rawzan	8626	3472	584	870	387	124	17	574	591	6028	69.8818
Sandwip	9715	3598	295	1655	306	85	27	129	156	6095	62.7380
Chandlaish	5461	2639	291	376	134	108	26	367	393	3941	72.1663
Banshkhali	11286	4675	673	1950	101	108	78	180	258	7765	68.8021
Satkania	10943	4451	226	1272	499	260	54	597	651	7359	67.2485
Anwara	7586	3281	377	951	499	121	75	318	393	5622	74.1102
Patiya	1553	598	102	208	35	58	3	80	83	1084	69.8004
Lohagora	11215	5160	977	2535	43	111	17	145	162	8988	80.1427

 
