   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:48
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8710	3020	1386	1109	337	892	226	146	372	7116	81.6992
Rangunia	14494	5189	977	2531	393	579	140	1083	1223	10892	75.1483
Doublemooring	11733	3335	2351	2196	487	311	319	472	791	9471	80.7210
Fatichhari	12740	3963	903	2899	307	420	44	804	848	9340	73.3124
Sitakunda	18597	6656	1266	3198	974	562	47	967	1014	13670	73.5065
Rawzan	3140	1299	263	533	148	21	8	122	130	2394	76.2420
Sandwip	5574	2203	167	1101	221	64	15	66	81	3837	68.8375
Chandlaish	5542	2618	400	297	157	200	29	377	406	4078	73.5835
Banshkhali	10182	4142	690	1541	237	348	60	227	287	7245	71.1550
Satkania	14717	6448	583	2147	489	480	112	819	931	11078	75.2735
Anwara	6380	2453	478	830	291	223	85	238	323	4598	72.0690
Patiya	3445	1139	233	518	171	174	9	190	199	2434	70.6531
Lohagora	11327	5146	993	2797	66	231	22	162	184	9417	83.1376

 
