   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:22
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8606	3087	1361	1038	204	370	131	133	264	6324	73.4836
Rangunia	18077	6019	701	3031	617	532	95	1393	1488	12388	68.5291
Doublemooring	11657	2614	1827	1560	441	99	274	391	665	7206	61.8169
Fatichhari	24764	8397	1514	4129	599	163	40	1315	1355	16157	65.2439
Sitakunda	14710	6231	960	2090	439	361	39	725	764	10845	73.7254
Rawzan	12195	4026	1259	1717	399	127	4	473	477	8005	65.6417
Sandwip	11424	3908	275	1467	271	37	7	96	103	6061	53.0550
Chandlaish	5259	2234	558	761	260	128	16	350	366	4307	81.8977
Banshkhali	11789	5841	474	1921	163	74	52	328	380	8853	75.0954
Satkania	6723	2561	241	1128	191	152	26	170	196	4469	66.4733
Anwara	12032	5652	872	1763	478	213	61	350	411	9389	78.0336
Patiya	12030	4439	713	1641	331	292	13	648	661	8077	67.1405
Lohagora	11086	5139	855	2436	46	28	1	90	91	8595	77.5302

 
