   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:57
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhuapur	7125	3402	682	486	368	542	98	138	236	5716	80.2246
Ghatail	14497	6044	1280	1710	618	625	532	745	1277	11554	79.6992
Basail	14804	5159	1647	2505	1264	398	333	667	1000	11973	80.8768
Tangail Sadar	15295	5240	2001	2389	267	1837	305	676	981	12715	83.1317
Kalihati	30813	13336	2927	3887	900	1216	521	2295	2816	25082	81.4007
Modhupur	46440	21484	2387	6995	894	1312	1668	2356	4024	37096	79.8794
Gopalpur	15251	4777	2579	2908	392	524	266	561	827	12007	78.7293
Delduar	9507	4231	785	1045	245	396	70	842	912	7614	80.0884

 
