   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:56
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	8707	3062	1418	1122	347	945	226	146	372	7266	83.4501
Rangunia	14966	5349	1175	2356	411	695	137	1065	1202	11188	74.7561
Doublemooring	11712	3375	2359	2209	487	330	319	472	791	9551	81.5488
Fatichhari	12764	3985	901	2913	316	459	44	804	848	9422	73.8170
Sitakunda	12123	3842	1111	2069	661	258	46	499	545	8486	69.9992
Mirsharai	9826	3526	534	1371	442	391	1	1002	1003	7267	73.9568
Rawzan	3112	1293	310	476	181	56	29	125	154	2470	79.3702
Sandwip	3749	1493	105	769	155	66	15	73	88	2676	71.3790
Chandlaish	5609	2458	524	265	198	291	30	380	410	4146	73.9169
Banshkhali	11260	5104	872	2017	342	546	78	240	318	9199	81.6963
Satkania	15807	6792	697	2267	505	713	155	900	1055	12029	76.0992
Anwara	6383	2510	504	904	301	248	85	238	323	4790	75.0431
Patiya	1633	625	126	225	41	90	4	82	86	1193	73.0557
Lohagora	9844	4305	532	1204	62	211	21	225	246	6560	66.6396

 
