   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:43
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	7928	1799	632	1921	682	363	292	873	1165	6562	82.7699
Jessore Sadar	65698	20514	5350	13940	3322	4037	2577	3158	5735	52898	80.5169
Sarsa	6369	1855	417	1258	168	189	234	390	624	4511	70.8274
Keshobpur	9713	3480	355	2371	118	397	384	536	920	7641	78.6678
Bagherpara	16413	6356	1052	2952	830	1208	452	1182	1634	14032	85.4932
Monirampur	7965	2118	349	2510	37	376	367	898	1265	6655	83.5530
Abhaynagar	4965	1163	637	1209	128	107	119	271	390	3634	73.1923
Chowgachha	2174	690	282	351	72	62	33	226	259	1716	78.9328

 
