   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:55
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barura	11884	4152	829	2665	563	484	234	517	751	9444	79.4682
Laksham	8524	3712	619	1357	127	117	82	619	701	6633	77.8156
Burichong	12653	4976	1535	1879	633	599	311	495	806	10428	82.4152
Muradnagar	8292	2359	813	1537	709	131	111	454	565	6114	73.7337
Daudkandi	7652	2326	721	1818	524	232	67	538	605	6226	81.3643
Chandina	15771	5752	1717	3392	646	281	296	709	1005	12793	81.1172
Nangolkot	9611	2764	799	2154	501	261	27	942	969	7448	77.4945
Titash	4681	1476	1084	1076	154	53	22	145	167	4010	85.6655
Comilla Sadar South	2572	1060	246	534	110	22	18	81	99	2071	80.5210
Monohargonj	1591	754	104	185	34	5	8	134	142	1224	76.9327

 
