   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:55
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhuapur	7107	3431	692	486	346	538	98	138	236	5729	80.6107
Ghatail	14430	5985	1388	1686	603	582	530	745	1275	11519	79.8267
Basail	14804	5182	1649	2522	1235	374	328	667	995	11957	80.7687
Tangail Sadar	15261	5299	2017	2447	274	1859	306	681	987	12883	84.4178
Kalihati	30794	13415	3006	3996	865	1176	521	2291	2812	25270	82.0614
Modhupur	46425	21426	2330	6963	841	1284	1666	2353	4019	36863	79.4033
Gopalpur	15251	4778	2600	2921	375	511	266	557	823	12008	78.7358
Delduar	9506	4205	794	1040	244	393	70	841	911	7587	79.8127

 
