   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:30
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atghoria	33567	13920	1552	4647	1102	823	403	2079	2482	24526	73.0658
Pabna Sadar	121206	42446	8796	26270	3996	2059	2411	6080	8491	92058	75.9517
Chatmohor	67475	30450	3696	5456	2442	1413	649	6268	6917	50374	74.6558
Ishwardi	66075	24193	6599	11463	2373	2361	689	4455	5144	52133	78.8997
Faridpur	27010	9880	1721	5950	1015	309	898	1758	2656	21531	79.7149
Sujanagar	59152	21517	3608	7597	3863	2291	344	4442	4786	43662	73.8132
Santhia	83882	35225	3408	17092	2575	1234	882	4430	5312	64846	77.3062
Bera	52926	24337	2643	7668	1739	1019	374	2212	2586	39992	75.5621
Bhangoora	26954	12947	1698	2147	1068	186	583	1503	2086	20132	74.6902

 
