   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:00
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Gangachara	67789	20581	1480	14695	1096	4163	5631	4266	9897	51912	76.5788
Pirganj	94179	40146	3670	14316	3622	3283	4585	5580	10165	75202	79.8501
Pirgachha	74255	26911	2833	16498	2702	2843	3354	4044	7398	59185	79.7051
Badarganj	64811	22463	2019	8109	458	2724	9161	4194	13355	49128	75.8019
Mithapukur	115538	47447	4968	18863	2553	5633	4036	5560	9596	89060	77.0829
Kaunia	48451	16631	1984	10400	704	2265	2922	2723	5645	37629	77.6640
Rangpur Sadar	136072	50230	9612	25800	1423	6420	5254	8035	13289	106774	78.4688
Taraganj	34697	12682	893	4989	427	2335	2474	2948	5422	26748	77.0902

 
