   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:47
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sariakandi	52314	19625	3492	10263	2163	3302	1010	4484	5494	44339	84.7555
Sherpur	81967	36983	6140	10399	2049	2809	2807	5633	8440	66820	81.5206
Shibganj	88907	39589	4077	16146	1940	3425	4663	6283	10946	76123	85.6209
Dhunot	65948	27439	3728	12239	2180	1973	2630	4010	6640	54199	82.1844
Dupchanchia	43448	19579	1846	4936	1149	2038	3062	3398	6460	36008	82.8761
Nandigram	43785	25040	1464	2705	378	807	2159	2896	5055	35449	80.9615
Adamdighi	45400	21459	2737	3904	1204	1078	1624	4903	6527	36909	81.2974
Bogra Sadar	93327	36925	9515	11469	2776	6626	2257	6356	8613	75924	81.3527
Kahaloo	55081	25300	3896	4740	1034	3312	3843	3351	7194	45476	82.5620
Gabtali	70953	26383	4048	16753	1097	4123	1248	3584	4832	57236	80.6675
Sonatola	39808	17844	2442	5738	1900	2028	686	2593	3279	33231	83.4782
Shajahanpur	78760	34863	8867	8590	2141	3315	2034	4289	6323	64099	81.3852

 
