   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:25
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sariakandi	48131	18752	2516	6055	2356	2389	500	4165	4665	36733	76.3188
Sherpur	77190	37592	3468	8204	1507	1128	1835	4013	5848	57747	74.8115
Shibganj	87839	40170	3520	10418	1665	1816	3586	5188	8774	66363	75.5507
Dhunot	64613	25929	2066	11942	1386	740	1847	3211	5058	47121	72.9280
Dupchanchia	42008	19604	1445	4784	1411	648	2523	2791	5314	33206	79.0468
Nandigram	43268	22569	859	2659	738	312	1578	2218	3796	30933	71.4916
Adamdighi	43150	21074	2200	3854	954	540	859	4350	5209	33831	78.4032
Bogra Sadar	91131	35485	7802	10543	3158	4287	1969	5534	7503	68778	75.4716
Kahaloo	53200	26029	3021	3782	1217	1386	2973	2761	5734	41169	77.3853
Gabtali	72975	28232	2941	13155	1474	2546	1044	3878	4922	53270	72.9976
Sonatola	38424	17161	2012	5270	1303	532	352	2381	2733	29011	75.5023
Shajahanpur	71811	32627	6247	8087	2088	1859	1563	3223	4786	55694	77.5564

 
