   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:55
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhurungamari	61233	22741	2759	14303	533	1593	1483	3034	4517	46446	75.8513
Roumari	43538	13609	3035	11068	1660	1047	1924	1236	3160	33579	77.1257
Kurigram Sadar	74302	28732	1443	17928	658	1756	2564	3963	6527	57044	76.7732
Ulipur	102174	43533	2861	21243	2182	2329	1729	2764	4493	76641	75.0103
Nageswari	99096	38532	2569	19336	1944	2890	5790	4319	10109	75380	76.0677
Chilmari	30226	13115	1185	4962	1169	1668	962	1550	2512	24611	81.4233
Fulbari	38774	13430	850	8819	440	1573	1940	3104	5044	30156	77.7738
Char Rajibpur	21997	5962	3008	5690	521	769	1019	297	1316	17266	78.4925
Rajarhat	46874	18248	1717	10778	602	1337	1530	2578	4108	36790	78.4870

 
