   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:02
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhurungamari	62419	22423	3798	13942	707	2040	1511	3230	4741	47651	76.3405
Roumari	43901	13353	3287	10828	1814	1368	2059	1244	3303	33953	77.3399
Kurigram Sadar	75091	28280	1906	17464	711	2134	2612	4402	7014	57509	76.5857
Ulipur	103434	43828	3128	19386	2646	3300	1757	2909	4666	76954	74.3991
Nageswari	100327	38254	2814	19186	2188	3337	5250	4210	9460	75239	74.9938
Chilmari	30942	13309	1281	4732	1431	2146	963	1590	2553	25452	82.2571
Fulbari	39608	13690	751	9103	422	1555	1973	3142	5115	30636	77.3480
Char Rajibpur	22529	5883	2944	5745	527	961	1176	311	1487	17547	77.8863
Rajarhat	47680	18922	1719	10500	766	1415	1507	2616	4123	37445	78.5340

 
