   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:39
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhurungamari	60478	24615	2554	12803	722	1604	1496	3460	4956	47254	78.1342
Roumari	42323	15964	2210	9792	1803	995	1322	1377	2699	33463	79.0658
Kurigram Sadar	70491	29509	2031	15263	640	800	2250	3862	6112	54355	77.1091
Ulipur	98235	48139	2227	20204	1778	1617	1648	2466	4114	78079	79.4819
Nageswari	89040	41046	1812	16097	2008	1512	4317	4588	8905	71380	80.1662
Chilmari	33009	13499	1148	6035	964	1065	1012	1807	2819	25530	77.3425
Fulbari	35824	14568	892	7119	618	859	2015	3602	5617	29673	82.8299
Char Rajibpur	17631	5598	1087	4772	441	423	830	431	1261	13582	77.0348
Rajarhat	46169	17712	1978	9021	606	877	1350	2331	3681	33875	73.3717

 
