   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:03
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Panchlaish	31283	10172	3269	3532	1718	2542	1000	1623	2623	23856	76.2587
Rangunia	73890	28448	4354	8115	3594	3817	748	5570	6318	54646	73.9559
Doublemooring	44901	16094	7296	5637	1362	1504	863	1715	2578	34471	76.7711
Fatichhari	105130	37032	7045	13912	3059	6885	641	6589	7230	75163	71.4953
Hathazari	73280	30644	7921	5290	2574	3506	1080	4732	5812	55747	76.0740
Sitakunda	74306	28237	6370	9552	3106	3864	546	4069	4615	55744	75.0195
Mirsharai	84810	30208	5230	14395	4845	4515	160	5511	5671	64864	76.4815
Rawzan	63182	23761	4136	7340	4723	3740	1404	5071	6475	50175	79.4134
Sandwip	59208	24171	2770	11214	2781	1996	357	1004	1361	44293	74.8091
Boalkhali	45673	18379	2945	3646	2722	2939	720	3546	4266	34897	76.4062
Chandlaish	44086	16426	3180	3055	2373	2352	492	4205	4697	32083	72.7737
Banshkhali	78787	34167	5100	11420	2078	4434	1176	4326	5502	62701	79.5829
Satkania	68342	29015	4464	8324	1816	3437	661	3865	4526	51582	75.4763
Anwara	47251	20410	2756	4427	2008	2292	585	3135	3720	35613	75.3698
Patiya	97830	37285	6727	9103	3972	5792	1129	6417	7546	70425	71.9871
Lohagora	49082	18507	2556	7169	1604	2046	455	3333	3788	35670	72.6743

 
