   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:25
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atpara	26026	11303	584	2303	511	441	1144	1498	2642	17784	68.3317
Kalmakanda	46950	21849	1835	3856	1016	529	1161	1713	2874	31959	68.0703
Modan	25674	11925	1051	1562	710	307	903	1191	2094	17649	68.7427
Purbadhala	60423	27459	1119	7431	1633	1363	1572	3563	5135	44140	73.0517
Kendua	54025	23665	945	4480	1808	725	1403	4141	5544	37167	68.7959
Netrokona Sadar	64624	26590	2930	6303	1471	1491	3249	5297	8546	47331	73.2406
Durgapur	42604	16058	975	5939	1926	1229	1394	3548	4942	31069	72.9251
Barhatta	31237	14327	1144	2379	1369	414	1099	1812	2911	22544	72.1708
Mohonganj	33545	15124	1669	3562	1911	278	1070	1812	2882	25426	75.7967
Khaliajhuri	14652	5396	1060	1735	404	276	288	987	1275	10146	69.2465

 
