   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:33
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhurungamari	59681	23962	2180	12487	670	1140	1135	3060	4195	44634	74.7876
Roumari	41307	16752	2390	8446	1761	587	1120	1360	2480	32416	78.4758
Kurigram Sadar	66489	30798	2340	13352	617	481	1866	3664	5530	53118	79.8899
Ulipur	96254	50327	1804	16637	1490	1033	1563	2258	3821	75112	78.0352
Nageswari	87266	43158	1688	13288	1755	773	2915	4159	7074	67736	77.6201
Chilmari	33676	14387	1086	6118	702	736	606	1547	2153	25182	74.7773
Fulbari	35116	15140	839	6264	577	574	1603	3526	5129	28523	81.2251
Char Rajibpur	18708	5930	2267	5725	474	317	945	336	1281	15994	85.4928
Rajarhat	43862	18295	1714	8211	559	611	1214	2498	3712	33102	75.4685

 
