   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:28
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dherai	36329	12186	3292	3193	1548	29	1006	2649	3655	23903	65.7959
Sunamganj Sadar	37240	14127	3396	5390	1597	643	877	1889	2766	27919	74.9705
Dharmapasa	36457	15025	2274	4522	1085	62	347	2572	2919	25887	71.0069
Sulla	17607	5842	1293	2488	565	33	479	1418	1897	12118	68.8249
Tahirpur	29531	12244	2260	3678	1427	13	606	1401	2007	21629	73.2417
Chhatak	47896	12552	3711	5344	2557	119	1470	3026	4496	28779	60.0864
Jogonnathpur	31422	10221	3211	2389	1156	177	736	1802	2538	19692	62.6695
Jamalganj	25250	11273	2381	3184	929	61	166	1101	1267	19095	75.6238
Bishwamvarpur	22257	7787	2488	2749	551	143	764	1035	1799	15517	69.7174
Dowara Bazar	33753	12692	1256	5761	832	63	1342	947	2289	22893	67.8251
Sadar (South)	26225	8335	2530	2724	1255	245	1101	1312	2413	17502	66.7378

 
