   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:59
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	94541	42042	8045	5792	3006	1869	1039	11491	12530	73284	77.5156
Nagarpur	64940	28376	4263	6894	1430	2676	360	4721	5081	48720	75.0231
Bhuapur	42145	15946	4115	7505	1100	2726	814	1365	2179	33571	79.6559
Ghatail	102049	43296	7130	13916	1834	4069	3530	5863	9393	79638	78.0390
Basail	38874	14801	3031	3900	2112	1971	901	2946	3847	29662	76.3029
Tangail Sadar	118891	39726	12888	19076	2391	6843	2918	9143	12061	92985	78.2103
Kalihati	85137	33221	8315	12200	1962	3955	1506	6355	7861	67514	79.3004
Modhupur	113251	52414	5737	16051	1170	3688	4387	5955	10342	89402	78.9415
Gopalpur	57877	22069	4947	9301	1382	2424	1886	3722	5608	45731	79.0141
Shakhipur	68019	31956	3924	3947	1156	1629	1821	3699	5520	48132	70.7626
Delduar	47298	18744	4116	4582	1036	1602	640	5213	5853	35933	75.9715

 
