   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:36
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	90291	42411	7147	5019	2460	664	768	11971	12739	70440	78.0144
Nagarpur	64465	30554	3543	5580	1574	1760	355	5879	6234	49245	76.3903
Bhuapur	40666	15744	3810	7616	1237	1816	748	1595	2343	32566	80.0816
Ghatail	96887	44759	6220	12290	1695	2189	2750	5454	8204	75357	77.7782
Basail	37594	16423	3177	4196	1338	345	715	2757	3472	28951	77.0096
Tangail Sadar	108807	40639	9666	15051	2057	5347	2548	9231	11779	84539	77.6963
Kalihati	80881	33388	7199	10135	2085	3523	1174	6389	7563	63893	78.9963
Modhupur	106166	52075	3165	10905	823	1346	3175	4987	8162	76476	72.0344
Gopalpur	66389	23857	3647	12268	2743	1469	1977	2666	4643	48627	73.2456
Shakhipur	65119	32917	3226	3833	1077	434	1899	4633	6532	48019	73.7404
Delduar	45644	17520	3195	3886	1040	1453	435	5055	5490	32584	71.3873

 
