   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:17
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Sariakandi	49556	20792	2356	5059	1952	1981	378	4282	4660	36800	74.2594
Sherpur	74789	38007	3058	6277	1197	761	1669	3627	5296	54596	73.0000
Shibganj	86778	42348	3353	8835	1473	1797	3425	5028	8453	66259	76.3546
Dhunot	64165	27465	2090	9674	1239	696	1815	3115	4930	46094	71.8367
Dupchanchia	41463	19698	1328	4551	1236	543	2386	2589	4975	32331	77.9755
Nandigram	42782	22376	762	2052	571	260	1477	2060	3537	29558	69.0898
Adamdighi	43243	21851	2222	3300	905	529	821	4071	4892	33699	77.9294
Bogra Sadar	89482	36008	7200	9781	3117	3625	2075	5492	7567	67298	75.2084
Kahaloo	52607	27100	2793	3270	1039	778	2868	2707	5575	40555	77.0905
Gabtali	73175	30101	3088	12926	1254	2445	948	3906	4854	54668	74.7086
Sonatola	37615	17233	1993	3965	1181	493	310	2287	2597	27462	73.0081
Shajahanpur	68700	31852	6022	7407	1913	1551	1376	2950	4326	53071	77.2504

 
