   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:47
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Barisal Sadar	81657	30668	6894	13688	1723	3076	1612	3455	5067	61116	74.8448
Uzirpur	45888	18870	2063	6305	1115	2191	727	3561	4288	34832	75.9066
Bakerganj	63672	23675	3825	10032	2708	1017	1538	5361	6899	48156	75.6314
Babuganj	27387	10856	1310	4273	756	812	656	1690	2346	20353	74.3163
Mehendiganj	55478	18470	4768	10109	2263	1596	2678	2208	4886	42092	75.8715
Gournadi	35710	13957	1549	5064	1040	1417	402	3590	3992	27019	75.6623
Muladi	31059	10504	2132	6950	1701	567	408	1356	1764	23618	76.0424
Hizla	24447	7162	1724	7304	987	360	580	588	1168	18705	76.5125
Agailjhara	28571	11783	1464	2553	827	857	400	3342	3742	21226	74.2921
Banaripara	28461	11514	1222	3053	1156	1637	447	1997	2444	21026	73.8765

 
