   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:52
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Bhurungamari	63041	24305	2482	13927	696	1731	1884	4582	6466	49607	78.6901
Roumari	44086	14249	2899	11520	1916	1059	2180	1411	3591	35234	79.9211
Kurigram Sadar	74616	30201	1771	17870	676	1645	2678	4138	6816	58979	79.0434
Ulipur	102987	44340	2637	22973	2311	1962	1726	2785	4511	78734	76.4504
Nageswari	95595	39452	2148	19226	1997	2717	6413	4961	11374	76914	80.4582
Chilmari	30418	13227	1156	4912	1277	1652	1014	1610	2624	24848	81.6885
Fulbari	38053	13307	881	8119	631	1554	2124	3520	5644	30136	79.1948
Char Rajibpur	22615	6240	3075	6030	631	825	1145	305	1450	18251	80.7031
Rajarhat	47399	17167	1684	10689	698	1301	1558	2550	4108	35647	75.2062

 
