   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:05
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dighinala	17590	7065	724	3066	916	740	868	860	1728	14239	80.9494
Khagrachhari Sadar	18975	7101	703	3226	694	1597	696	894	1590	14911	78.5823
Mahalchhari	9207	4254	214	1243	314	477	539	240	779	7281	79.0811
Panchhari	11190	5891	321	1068	228	547	256	246	502	8557	76.4701
Ramgarh	12722	5701	541	1899	221	651	196	297	493	9506	74.7210
Manikchhari	11426	3646	235	2569	284	639	272	1039	1311	8684	76.0021
Matiranga	24916	9593	1011	4348	713	982	1572	1619	3191	19838	79.6195
Lakshmichhari	5590	2526	155	506	535	202	156	319	475	4399	78.6941

 
