   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dherai	39958	13723	3939	4702	1898	944	1925	3760	5685	30891	77.3087
Sunamganj Sadar	40982	15426	3270	7631	1743	2047	798	3264	4062	34179	83.4000
Dharmapasa	42642	16686	3221	6219	1663	401	526	3567	4093	32283	75.7070
Sulla	19457	6436	1797	2817	680	324	845	1970	2815	14869	76.4198
Tahirpur	34419	13145	2272	5300	2130	1009	1651	2289	3940	27796	80.7577
Chhatak	52811	18617	6174	5819	2849	380	2645	4791	7436	41275	78.1561
Jogonnathpur	33424	12276	2911	3379	1428	1136	1979	3491	5470	26600	79.5835
Jamalganj	28833	11938	2817	4442	1181	211	441	1896	2337	22926	79.5131
Bishwamvarpur	25801	9451	2203	3688	1167	1092	1570	1667	3237	20838	80.7643
Dowara Bazar	37815	16230	2055	6216	1056	818	1940	1860	3800	30175	79.7964
Sadar (South)	27541	9835	1971	3853	1238	801	1115	2305	3420	21118	76.6784

 
