   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	90445	42287	7280	5105	2504	708	790	12017	12807	70691	78.1591
Nagarpur	64509	30491	3537	5590	1614	1851	358	5924	6282	49365	76.5242
Bhuapur	45998	16710	4144	7700	1299	1900	818	1700	2518	34271	74.5054
Ghatail	97155	44716	6168	12326	1695	2197	2791	5481	8272	75374	77.5812
Basail	37684	16453	3081	4251	1402	366	726	2786	3512	29065	77.1282
Tangail Sadar	109114	40741	9717	15237	1957	5459	2401	9326	11727	84838	77.7517
Kalihati	81038	33527	7358	10297	2112	3655	1210	6449	7659	64608	79.7256
Modhupur	106285	51888	3142	11143	819	1365	3210	5008	8218	76575	72.0469
Gopalpur	64383	23875	3821	12431	2767	1502	2016	2688	4704	49100	76.2624
Shakhipur	65177	33027	3258	3828	1096	543	1934	4705	6639	48391	74.2455
Delduar	45750	17498	3157	3887	1029	1452	443	8093	8536	35559	77.7246

 
