   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:32
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Atpara	27449	12672	948	2913	592	336	1518	1546	3064	20525	74.7750
Kalmakanda	45894	22403	2312	4455	1028	448	1534	1628	3162	33808	73.6654
Modan	26818	12925	828	2252	638	280	1247	1022	2269	19192	71.5639
Purbadhala	56828	26952	2334	7688	1339	881	1794	3633	5427	44621	78.5194
Kendua	55873	25245	1866	6182	2069	530	1951	4655	6606	42498	76.0618
Netrokona Sadar	57911	23998	2535	7215	1214	854	3369	4512	7881	43697	75.4554
Durgapur	43717	17190	1434	6119	1925	613	1720	3453	5173	32454	74.2366
Barhatta	32799	13977	1708	3844	1351	311	1381	2060	3441	24632	75.0999
Mohonganj	29945	13697	1314	3215	1121	231	1225	1786	3011	22589	75.4350
Khaliajhuri	15870	6143	1451	1887	335	200	302	1154	1456	11472	72.2873

 
