   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:56
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Dighinala	17232	6403	921	3009	924	387	748	834	1582	13226	76.7526
Khagrachhari Sadar	18212	6809	731	3229	482	1455	698	842	1540	14246	78.2231
Mahalchhari	9026	4023	267	1317	261	244	472	241	713	6825	75.6149
Panchhari	10775	5630	386	977	174	309	258	248	506	7982	74.0789
Ramgarh	11756	5178	474	1723	196	214	206	259	465	8250	70.1769
Manikchhari	11137	3226	296	2489	310	479	263	1015	1278	8078	72.5330
Matiranga	24318	9544	1291	4336	735	803	1525	1579	3104	19813	81.4746
Lakshmichhari	5545	2492	146	473	452	122	159	313	472	4157	74.9684

 
