   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:47
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Naogaon Sadar	60996	26122	2799	6818	1535	1978	615	9958	10573	49825	81.6857
Mohadebpur	68951	32664	2236	5416	1230	1101	2379	9402	11781	54428	78.9372
Manda	91056	44245	1846	8567	2835	1904	1883	12154	14037	73434	80.6471
Badalgachhi	47890	17192	2094	7738	910	508	1353	8236	9589	38031	79.4132
Rani Nagar	41652	18245	2345	3951	559	1048	1611	4683	6294	32442	77.8882
Patnitola	54214	27653	2584	2869	935	1099	3086	5679	8765	43905	80.9846
Atrai	46385	20931	3156	2964	1498	677	2004	5476	7480	36706	79.1333
Dhamoirhat	43095	20456	1500	4552	796	302	2411	4084	6495	34101	79.1298
Niamatpur	57542	26816	2914	4358	1748	1610	2380	7659	10039	47485	82.5223
Porsa	28697	13583	1424	2630	1042	585	1806	2264	4070	23334	81.3116
Sapahar	36609	17459	1778	4050	257	588	2954	1893	4847	28979	79.1581

 
